,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Reformed Church in Romania,0.012216084915369598,0.01042579340351231,0.23843109280280722,0.11531079213388225,0.08370500100321898,0.08345535521954942,0.2784840499228181,0.03852391256673553,0.01119681256206764,0.030046017767213128,0.006333126324855056,0.21456938372985696,0.03464592029566659,0.004754028306497722,0.014549597992239652,0.019537452003598917,0.11026242925211908,0.015538687884633747,0.012486801292519906,0.0741741635010337,0.00668252710784908,0.009813624956607512,0.13537542464543922,0.14675776680250457,0.008858064518468257,0.08553012095125008,0.17557194824868425,0.08678799924234189,0.07373982857333597,0.253314209514063,0.07008377562891291,0.10156293286631521,0.009417522549313273,0.059941844237727374,0.062455275054697536,0.013742658970912697,0.015202112205685351,0.0138392976239383,0.010112526384441529,0.02594950666327846,0.38445901038727587,0.17135572533482993,0.10439497132311822,0.10316281539207336,0.008518523109807488,0.0,0.10939978382036322,0.008953256354076195,0.007437148255043111,0.09596939338738039,0.20921393676183406,0.08802729343548085,0.008517143240834222,0.032377265396349025,0.021696726168764734,0.017537118857276247,0.0666552914758219,0.2991275611028807,0.16425228168918,0.006323405558142521,0.042031542136298124,0.3211718814259489
Roman Catholic; Latin Church;,0.11601437291673485,0.11568031568341768,0.10525243559786943,0.04806376449546219,0.03834128499380798,0.026829128089406584,0.12679206792963002,0.04297907975487719,0.0932879166009641,0.053456463895399285,0.10668746797274398,0.040267727071556306,0.0595829847029016,0.11660410142977173,0.10203252933266252,0.11960215095170981,0.0108313504868881,0.13419326782949303,0.10161332780725374,0.013999056601083798,0.12287544559890957,0.12114434942442993,0.04252779963554113,0.030919943656537347,0.12525194414173102,0.011420597298984477,0.1322888964873859,0.041968228020153174,0.01623005666707898,0.06646962636889378,0.014985353599029754,0.029993681018831674,0.12239590305744781,0.045879795723990244,0.021606991041003054,0.12470135451970232,0.13157458022702923,0.09585944494423096,0.10977968287071016,0.05330041063138704,0.19797807998296504,0.04126433823258765,0.057154747565169216,0.008170199448436994,0.1170928860943602,0.10939978382036322,0.0,0.12093180833575252,0.12275049060749206,0.008624098770439972,0.11359636078822606,0.020109234151483267,0.1324441036046643,0.07908535812677592,0.06600221142401298,0.0952269903575463,0.020775253451851806,0.5048668884594723,0.03136077902120549,0.12301253263257599,0.0649202615523301,0.15400432147027193
Russian Orthodox Church,0.01649489469835783,0.009801357051043773,0.2620803997812284,0.13496911983348667,0.09063250297617861,0.09611658865948206,0.2993298093884123,0.05022951486827122,0.014410734421958065,0.03677267844585806,0.012252478730708996,0.2305062812590477,0.0394179989980738,0.00967951333171926,0.02722184123684444,0.030468041253485373,0.12107203397387858,0.009721315226311696,0.0154016424290967,0.0822957233434926,0.00829093133409409,0.014016761428529412,0.14937267668246018,0.1617558449779622,0.01717649183159555,0.0964762193605844,0.16641338557128105,0.0979554641859687,0.08359925711697874,0.2680315027150005,0.07731262764533467,0.11757526339055877,0.012757151741155973,0.07441314572578243,0.07190440142438285,0.020344658559264546,0.009162577648655407,0.019450933166674622,0.008680997950710848,0.03879234018763365,0.408108317365697,0.18420851726249213,0.12214324550883196,0.11621330317688774,0.014099459238017822,0.008953256354076195,0.12093180833575252,0.0,0.008023019203367667,0.10777921829730448,0.23206543751465364,0.08921662884575486,0.005027390927398225,0.03608829511203101,0.025775950725935536,0.02301066163848058,0.06966152039449224,0.29783821270768185,0.1675256798248425,0.013235038350032539,0.04753083214666205,0.34482118840437004
Serbian Orthodox Church,0.013043800302172812,0.00691955254852413,0.2619436287407311,0.1358516960491424,0.09502270995517915,0.09705167464617183,0.3003533443731657,0.04479680524560661,0.017484365735132866,0.03659483455891724,0.009423624966355572,0.23128062979619238,0.03971100772099364,0.004329523709993411,0.023091465366162002,0.02365065410483158,0.12286341390054538,0.017454626990632088,0.0119939684724257,0.08335746425112286,0.007543114911299624,0.012586509913956202,0.15145767856475953,0.1611341724329283,0.008229864793981138,0.1005199199942997,0.18104915238471583,0.09783106962884322,0.08447038399127116,0.27107003219121883,0.07963470443342818,0.11796007329590605,0.009767073321741013,0.07105471661867765,0.07267292932699461,0.01703568212772014,0.01517618831891814,0.016253321306808087,0.009105864668550246,0.03432784595597553,0.4079715463251998,0.1876801877066468,0.12352455297900158,0.11629781507474168,0.012166600840170171,0.007437148255043111,0.12275049060749206,0.008023019203367667,0.0,0.10492849673770695,0.23240339964693257,0.0945224459339475,0.006311379451368848,0.03328595269104695,0.029867048124751598,0.01928752593399905,0.07464198892577387,0.29894033229753886,0.17485356077942388,0.010491772318732329,0.04306820880792471,0.3446844173638728
Seventh-day Adventist Church,0.09986280258910167,0.10187947363535507,0.13853535479156145,0.07192119749323382,0.0387033163494128,0.03117090765591874,0.1471007308361087,0.034137572967691834,0.083591656739133,0.046814211979518724,0.09345332279208948,0.04664043364827712,0.04997803783271563,0.10025359416113759,0.0928458609426299,0.10539559286223266,0.010755444039981932,0.12108278292638328,0.08788730225328818,0.008756186429444233,0.10767233708740483,0.10599934204552253,0.06023591216923156,0.03492619094340192,0.10670916359906216,0.01958964639408536,0.12454898916808346,0.04038087163747812,0.021588143146455033,0.08140778438273766,0.010766188612774969,0.04670974329248988,0.106498742579506,0.056681952597778876,0.020749568575937315,0.11135215038517376,0.11658427461418933,0.08141811839783186,0.09684288988740067,0.04932254781605107,0.21740266243058498,0.050072885426867976,0.08029703756020298,0.009777020676392622,0.10134805097501125,0.09596939338738039,0.008624098770439972,0.10777921829730448,0.10492849673770695,0.0,0.151061138488563,0.017315349891895045,0.11813192524739435,0.06210425471452321,0.06531956476565517,0.08260453926955325,0.013479203702717263,0.5020074031393263,0.03669271144008593,0.1072008617314369,0.05173023929370744,0.1773241341094914
Shia,0.21645349191267255,0.2195876515966139,0.021576377586606944,0.042659475124384574,0.14031825148210048,0.1157936116269919,0.10932021592509575,0.17588067985431047,0.18539288502334245,0.15912883404651318,0.2055110418715131,0.1506606657223842,0.1838524374682712,0.22233859590814217,0.19399382899892686,0.22591735120249146,0.13521343050582385,0.2564489375111413,0.21441131381538728,0.16157928403897973,0.2299223425458007,0.2281020608307259,0.08853056215528068,0.14130827315024125,0.23027235828477627,0.10569275965650773,0.31766146372144644,0.13381769177032377,0.10410563669093342,0.1372599956751887,0.1517208620790682,0.06488018690497131,0.22809315129138152,0.07957605490428246,0.1306019380183045,0.2316511629155678,0.25401675570250803,0.2133441567211436,0.21402674660302443,0.14308309617122392,0.16525326661106404,0.11805656103952673,0.040688051469271645,0.12375877011018152,0.2254447688794689,0.20921393676183406,0.11359636078822606,0.23206543751465364,0.23240339964693257,0.151061138488563,0.0,0.17551814642475388,0.22822229305985378,0.2252218305526521,0.14972469595162732,0.21682462690708454,0.16351894270695438,0.5435571636363629,0.16659045604506104,0.22667360368121986,0.20478538816858416,0.10316928003867117
Sikhism,0.09055681333527787,0.08904766850532767,0.16693444357093262,0.08726755931696582,0.03964917456977405,0.03674810505812666,0.17734984951901225,0.03446506337032521,0.08041182260321558,0.041334269696562655,0.08748658854593697,0.07315559905646347,0.04285155768148001,0.09300334603111135,0.09043052345940807,0.09915919616112331,0.0235576973228793,0.10047791788980509,0.0766412433987508,0.008688395721777304,0.09767218067851108,0.09110492679590435,0.07639528415965399,0.04732940256698343,0.09928545346083409,0.023418781576393218,0.11538386099026872,0.048956399150913564,0.026995636824690007,0.09586514852878711,0.010338859474916504,0.058142057174411066,0.09317562974875529,0.0636078084609141,0.02464405749476726,0.09876136076158151,0.09423600446715227,0.07325898892116733,0.08435333403228482,0.04749376933185481,0.25448347481070843,0.06998989303934514,0.09223810669649837,0.020198152131229004,0.09503977524734986,0.08802729343548085,0.020109234151483267,0.08921662884575486,0.0945224459339475,0.017315349891895045,0.17551814642475388,0.0,0.1037335601157912,0.05197478551814584,0.05692995895444035,0.07009937719735089,0.013967441240067666,0.49897675101392897,0.0456487051038351,0.09632866434247676,0.05073277733128621,0.2122020058682154
Slovak Greek Catholic Church,0.012621058005917543,0.00583602959876086,0.2564614476308544,0.13471152896456584,0.09895032420870827,0.10752056282107463,0.2919314292449579,0.060367380426950945,0.01413083073805425,0.04238613729849939,0.01007105484208718,0.2348531542721449,0.047127108505303036,0.008032367813233646,0.01892716330888263,0.01950197281431864,0.1313865624860717,0.01784243751280532,0.0204281275550649,0.09460479078830697,0.006445234844704865,0.015707492958254812,0.15233251302051615,0.16885909617756398,0.010717416209376779,0.10902831701174298,0.1912987845731859,0.1018093605018495,0.0967061688703189,0.271675689282396,0.09038355976264191,0.12814314619858716,0.007888810864105278,0.07765981432787702,0.08416307864734317,0.012760119773961732,0.022969158123085524,0.03149264851035087,0.007352914246895716,0.0513989109419314,0.3961897296034404,0.19034965974030338,0.12283561797902594,0.1268114697202757,0.011175927032503806,0.008517143240834222,0.1324441036046643,0.005027390927398225,0.006311379451368848,0.11813192524739435,0.22822229305985378,0.1037335601157912,0.0,0.05194248020503024,0.039444564556782365,0.026885524630617535,0.08490634701910309,0.29883890374767175,0.1834296600531114,0.010371327933696006,0.05315145487625385,0.3345661617138845
Spiritism,0.03420832879182359,0.03838934763144257,0.2517856462794401,0.13126235870643094,0.09096397582418397,0.09011807691287037,0.2892730297297545,0.02971203968564427,0.03808019688618218,0.04860444864592469,0.03637338952258708,0.1765948455326673,0.05074924747762534,0.03446983257531784,0.0443269006350391,0.04804586978553847,0.08803913662128471,0.03953716609686292,0.036116761352384535,0.04221072355852821,0.03573659002388957,0.02988320596786944,0.10366592845040642,0.13533758196011414,0.03764806613404641,0.07339645079121448,0.10430555473005439,0.10009612963476859,0.06698821477257305,0.21990431634064564,0.04773845707955711,0.10703521248704344,0.03953810380673727,0.07491179509962606,0.05701670191428247,0.043371437880348473,0.03458430344371469,0.03187815421508352,0.03663670395390002,0.029949237833917113,0.3948391743063446,0.16241470331446844,0.11961209103945754,0.08119367043380041,0.03464271311364819,0.032377265396349025,0.07908535812677592,0.03608829511203101,0.03328595269104695,0.06210425471452321,0.2252218305526521,0.05197478551814584,0.05194248020503024,0.0,0.03853112515884228,0.023236968132127566,0.042927932038107755,0.49595100813253445,0.11465484407427957,0.033944119818393785,0.015693457845300705,0.3332072915310683
Sunni,0.027199507148373315,0.03140959564732581,0.17279698240458918,0.06634964203624354,0.0415601689117713,0.0444899004926368,0.2103624401296056,0.03353362268453822,0.01821304075902423,0.01813186922210792,0.026230746391985093,0.16085822947007214,0.021852290214617962,0.029100925841240844,0.0331112172440419,0.046920272491334736,0.07159056506903762,0.02838210734012035,0.024841684371299,0.04996407786961246,0.03094366366016611,0.026570024094543475,0.09578246305729629,0.09965913168358273,0.03705105598898164,0.04678175595567391,0.15394075192173293,0.0506464653570171,0.034752836626933375,0.18557856520247107,0.04278636311140682,0.05176662915913712,0.0353777703105453,0.026180927783318826,0.034534055579762454,0.0416042643459306,0.029284537669063092,0.028089935758085355,0.026453480474296565,0.017729673981718076,0.3130426427282039,0.1164428735194584,0.05936239904689533,0.06268683752080531,0.03366174878423624,0.021696726168764734,0.06600221142401298,0.025775950725935536,0.029867048124751598,0.06531956476565517,0.14972469595162732,0.05692995895444035,0.039444564556782365,0.03853112515884228,0.0,0.03618325831858692,0.044680656340362224,0.3975259450500664,0.11379992800511456,0.030938312693897213,0.04944275618604483,0.25256097851428816
Taoism (Han Chinese),0.025147183205244263,0.013152183536358442,0.24640352874983687,0.12037061120956109,0.0969718194652084,0.08528793067398606,0.2867996162050804,0.024068660946336744,0.022434062240902865,0.038675592316225596,0.010979763846135665,0.19743348386080553,0.04605957310952674,0.01481738953735115,0.018844325735036117,0.015321141541098399,0.09897787931355835,0.034995993807035254,0.016515635196119892,0.05804400965423486,0.020502754244209664,0.025135613672192848,0.118487427275307,0.13753963292320479,0.015100340580657148,0.07433781648521999,0.1595854730932929,0.09396554722144838,0.06753083215902886,0.2362997721851039,0.055176928173544214,0.10435471103030673,0.017509110607278347,0.0625381892435998,0.05392658495558074,0.014889137990206986,0.029264494300069832,0.012468919856983247,0.016406939156014457,0.019231627203638843,0.3924314463343055,0.16476385461544127,0.10959620291541075,0.09210771863333936,0.013182441931671904,0.017537118857276247,0.0952269903575463,0.02301066163848058,0.01928752593399905,0.08260453926955325,0.21682462690708454,0.07009937719735089,0.026885524630617535,0.023236968132127566,0.03618325831858692,0.0,0.053634969639238375,0.39838631221829657,0.14826762481538674,0.02557421365963039,0.022204382481915134,0.32914431737297856
The African Church,0.07341097672047783,0.06895046549595599,0.1589848819111613,0.0761919631721839,0.04137304115637918,0.03629680128242667,0.17136508333574957,0.02398486624123785,0.055832852137634434,0.030147206627255507,0.0638501576825447,0.08070955683068773,0.03800326809808692,0.07008046103273124,0.06820436759577339,0.07780930751865178,0.023310351503449712,0.08427616070853321,0.05843112773286628,0.010870238841825891,0.07560528565794225,0.07648663312423015,0.06750042330989023,0.053787779779498335,0.07848677248219958,0.0189565500148585,0.11329791150188309,0.04180646107830648,0.02057229417544318,0.11188232654579584,0.010089936960082108,0.05320501580551883,0.07308275815071176,0.052388936757720515,0.019372516512652694,0.07966875339926453,0.0801328359246682,0.053994643801063266,0.06388774750428039,0.03285535139403621,0.25915795217768955,0.06727999506746504,0.08064620730780957,0.021479292897508183,0.0718772364268245,0.0666552914758219,0.020775253451851806,0.06966152039449224,0.07464198892577387,0.013479203702717263,0.16351894270695438,0.013967441240067666,0.08490634701910309,0.042927932038107755,0.044680656340362224,0.053634969639238375,0.0,0.49793728136044163,0.05013376238706008,0.07737368270243332,0.03458735947551045,0.20952218617889234
United Evangelical Church in Nigeria,0.2999521665617048,0.29928401701122415,0.6984371428571429,0.4133330914337625,0.40098710488368045,0.5006022053380309,0.45373990326933733,0.49758506033280214,0.29986363282797757,0.3984119169002052,0.2995813071292928,0.6026468231684052,0.39765136292579106,0.29957607253878704,0.3013041519475038,0.30172609747486,0.502128280499904,0.2978734301647206,0.3976645513804318,0.4993525275588276,0.2987114691816301,0.2992811982276399,0.5013660034981858,0.5049723213922848,0.30028118635881,0.5014218322493107,0.5106234094926615,0.4017404425800768,0.5004692518873946,0.6084457930101097,0.49865199234891106,0.5056638645108066,0.2996128183042916,0.40309709604398936,0.4987674734690307,0.30050450878756296,0.3957865788088965,0.4962455952105655,0.2991715414418302,0.49743061975921066,0.7142979856115108,0.50953045166913,0.4113370167224078,0.5024306232329426,0.29956901032142,0.2991275611028807,0.5048668884594723,0.29783821270768185,0.29894033229753886,0.5020074031393263,0.5435571636363629,0.49897675101392897,0.29883890374767175,0.49595100813253445,0.3975259450500664,0.39838631221829657,0.49793728136044163,0.0,0.597289934133923,0.29932602159050037,0.39914429768253473,0.7020402597402597
Vietnam Ancestral worshipping / Tradition,0.17414445484517546,0.1723296507146726,0.14721492239166958,0.11348335375473009,0.0762011549168146,0.0782226574944858,0.15631989579090091,0.09898224120473094,0.1466257386077888,0.10531314065368828,0.16568602097673407,0.034066384583109996,0.10444728865365471,0.17358016084527433,0.16727378625343206,0.18255502163627968,0.04628288750102515,0.17370428053239606,0.1576394096554473,0.04309805824446152,0.17836986020799972,0.17500047973458194,0.04722454531341557,0.0700502425563088,0.18591880181796192,0.05632436847659088,0.09008896098235482,0.08479649467040956,0.06287039034767283,0.06508929649329337,0.05303072823017829,0.09006621505745134,0.17839841754177277,0.10981909934458697,0.07480092854615426,0.18438795326721819,0.1743642163251709,0.152703336191144,0.15818594423763402,0.11177761514437341,0.21796443844527538,0.07784828797262561,0.12197265526364423,0.04295944769083519,0.17325431036045127,0.16425228168918,0.03136077902120549,0.1675256798248425,0.17485356077942388,0.03669271144008593,0.16659045604506104,0.0456487051038351,0.1834296600531114,0.11465484407427957,0.11379992800511456,0.14826762481538674,0.05013376238706008,0.597289934133923,0.0,0.180905070870154,0.09810179416757728,0.17732810013248898
Vodou,0.007177472689768522,0.013636139937303763,0.2562231913079494,0.1319721408231553,0.09541099891099883,0.09547739146282504,0.2959218445062691,0.0443735981941351,0.018989482307805006,0.03586953270572241,0.01316081556493362,0.2318174324651406,0.04184581447850203,0.010336018620407894,0.01740970453808386,0.02494415067898064,0.12343750555816321,0.021378268957057186,0.01643551255495656,0.08477317358623446,0.007287103211147538,0.007254942485248164,0.1520271042072502,0.16080665889673576,0.009846345858939768,0.10044060295563866,0.19159167952521944,0.09866876122901894,0.08753892012519196,0.27140557670751625,0.08246341419231315,0.11458615840100961,0.010836718882429049,0.0730135731018395,0.07173228879166693,0.016080312605761135,0.016851883815847662,0.02032719209996618,0.017707318382948038,0.03403995420513305,0.40225110889241805,0.1854762107468638,0.11901390356743631,0.11719513508114046,0.015140204695534449,0.006323405558142521,0.12301253263257599,0.013235038350032539,0.010491772318732329,0.1072008617314369,0.22667360368121986,0.09632866434247676,0.010371327933696006,0.033944119818393785,0.030938312693897213,0.02557421365963039,0.07737368270243332,0.29932602159050037,0.180905070870154,0.0,0.04916968844088605,0.33896397993109106
Yiguandao,0.04681411844743433,0.04041652197591842,0.23372316160583936,0.1192445920159331,0.10195417830837512,0.09030462239927797,0.27653690886249793,0.028811822342922296,0.0408016599778976,0.05706886274520875,0.036978538641688125,0.1565541003016336,0.06434737499355979,0.039715478233195455,0.04446992595543277,0.04548103920258721,0.08130553463592492,0.05769049321962465,0.04498686702807785,0.03759517941153821,0.045722729211027255,0.0469617630284522,0.07470111470790261,0.12786421629056705,0.04493287348624729,0.06694638582965558,0.09288446329016138,0.10142358526252612,0.06294764455435288,0.20606263437095557,0.04694101278853126,0.10219972138905056,0.046891692681857444,0.06743058739214028,0.05698209428930225,0.047327986396674196,0.05442228786774368,0.03921114967357828,0.04252895401478976,0.02948229892869391,0.379751079190308,0.15243861573718437,0.1088138422741507,0.07555480979127181,0.04053115301946131,0.042031542136298124,0.0649202615523301,0.04753083214666205,0.04306820880792471,0.05173023929370744,0.20478538816858416,0.05073277733128621,0.05315145487625385,0.015693457845300705,0.04944275618604483,0.022204382481915134,0.03458735947551045,0.39914429768253473,0.09810179416757728,0.04916968844088605,0.0,0.31646395022898105
Zion Christian Church,0.3294196468307482,0.33197296244812047,0.05053730426773103,0.12990160123904257,0.14519322230024978,0.13349476478769304,0.022555642917314357,0.25084819649037643,0.29760091716200987,0.214948752349872,0.31752582983484634,0.10571023692247783,0.22680844472025313,0.3344463848708137,0.3059423489593482,0.33848321093875494,0.13955056161244636,0.3698436789239523,0.31141517832130244,0.20835909905238242,0.34235072656120913,0.3409576576009421,0.19379498503446607,0.10512413141972048,0.34262397036589676,0.15307617132045273,0.42565712522331056,0.12104605045316216,0.15459500555458294,0.07386126440449649,0.19137178698226692,0.1321514919269861,0.34043569715206556,0.1809821007200573,0.17315116611801212,0.34411816423583313,0.3674187905243984,0.31457054430396125,0.3264591518827369,0.24528716609845821,0.029946524064171115,0.07315117869148116,0.14765350754255752,0.13576409720978516,0.33769178909831865,0.3211718814259489,0.15400432147027193,0.34482118840437004,0.3446844173638728,0.1773241341094914,0.10316928003867117,0.2122020058682154,0.3345661617138845,0.3332072915310683,0.25256097851428816,0.32914431737297856,0.20952218617889234,0.7020402597402597,0.17732810013248898,0.33896397993109106,0.31646395022898105,0.0
