,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Reformed Church in Romania,0.03431109394424946,0.0044720980440804865,0.1303679378160164,0.05010686533532052,0.02336741410261781,0.0517491065669111,0.09365362292586425,0.04168989266092041,0.05018765945131569,0.014140961287823894,0.019614391221528624,0.07968168489358723,0.03104633151363343,0.0537877438544472,0.05220851481095024,0.025742656419986666,0.037864155076226466,0.08852559910346326,0.05790887918678585,0.039026172079313075,0.058376156478883987,0.05920935114781241,0.09781828986338209,0.042903917254243425,0.051460618345828095,0.08920637464695838,0.08516576082560118,0.05410279090951973,0.049821668046658114,0.059356534027953864,0.02869092469482311,0.07244856883776478,0.050594271011489944,0.05181080964926958,0.0385131335446114,0.013789666860806226,0.019568228701173983,0.04633167613711569,0.06206694936954635,0.03894196181054735,0.09036308421743805,0.07019989135353609,0.06365693702193226,0.04435552390055448,0.07522882624623516,0.0,0.07629434569637472,0.05984701858077692,0.05958538195433512,0.05166155666698061,0.09310015139203384,0.047234722264719205,0.05300402554510821,0.03270160663705039,0.04457563776308577,0.03149652649554136,0.03437645983044462,0.18125628207899866,0.08253333473994849,0.008265350316060934,0.02706365646988147,0.09500505532038882
Roman Catholic; Latin Church;,0.09241137265821414,0.0697672999147968,0.11124352475423889,0.029582767947387126,0.05217048542737164,0.04399366937531513,0.09428527931457996,0.04694297837230696,0.1049868353531689,0.04854281752751455,0.07763641899300434,0.04907148284552048,0.04863777127111852,0.08719217380031902,0.08571413576360597,0.062281481703667166,0.01812567737275555,0.13339321100978577,0.08334087768873072,0.03096052943655765,0.09076449091773078,0.1083525500713926,0.0895279997992422,0.03636255833585834,0.09667551156775467,0.02614303731078401,0.08538120335815526,0.06833693240319041,0.04400834964418109,0.03522856819964305,0.0429524807309769,0.025973805598105446,0.10335461647099448,0.05243477086096727,0.04574589140740673,0.06441929220938952,0.06817153052666472,0.07956778208434964,0.08594349266393592,0.0363278102548266,0.09477330282524812,0.06263435380766619,0.04786930587438601,0.03089508646320265,0.08603452786565685,0.07629434569637472,0.0,0.09165531211206662,0.09099810347948839,0.03867274984765697,0.07669239217185554,0.035398495192184645,0.12419657854526646,0.0643900193068372,0.06274143530783124,0.05878955627516944,0.038633419975916156,0.4935330201582275,0.05823696402594216,0.07445758795482865,0.04973853278655007,0.09500098598768715
Russian Orthodox Church,0.05878609549156331,0.05352306904473942,0.18105841457603503,0.07969437907219606,0.06293777499839172,0.08982368381809955,0.16448967396100797,0.0312864462342762,0.020480556304531217,0.06498750815481888,0.05077618537672048,0.09730041676079951,0.04121974206535539,0.009590352216639585,0.01552536921671724,0.01995366067831148,0.06720122193396792,0.07040548746665276,0.009462989189221425,0.0682981355932431,0.002296139461862101,0.034239449758815835,0.109891971787463,0.10237104591831901,0.017908295284655363,0.1202032941080493,0.10037366322238114,0.1103062183115371,0.08881594290158978,0.0945634447257405,0.06915657317059663,0.05957729559984464,0.023492015535590948,0.06517258116077967,0.07849275764436416,0.031376170973152887,0.03786295044323762,0.017375142919942535,0.0018113852999717432,0.04556076203591026,0.1621478476995019,0.13173558291512705,0.07926484826715426,0.08646419565588542,0.009291709060257685,0.05984701858077692,0.09165531211206662,0.0,0.0027965032677224185,0.08353320994420298,0.1347483301889887,0.05072980446613025,0.0064157000908366185,0.06482856465854858,0.07729971609069898,0.030263355582392414,0.08158905391488463,0.13591272406904345,0.1068107202420344,0.06254908264369198,0.04444367376318615,0.16206910477800535
Serbian Orthodox Church,0.05661625451134478,0.051693016047605546,0.17652830758287674,0.07903658707259768,0.061223669277921784,0.08852712437213003,0.1603744177425731,0.03357754718895519,0.021521043530459073,0.06426256122099822,0.04747938117748969,0.09445197650157118,0.04009738414356993,0.0066461281708779215,0.01425829165649656,0.019217601469340408,0.06652972064373125,0.06530450269472557,0.006305112856898627,0.06718565058619752,0.001224288019678728,0.03287930452694194,0.11082847668800487,0.09964117545122901,0.014698395061193721,0.11967633906402449,0.10438266981266416,0.10679435455060969,0.08571845776383324,0.09590123065620972,0.06903974092229533,0.06140434607040599,0.02069697778254396,0.06474834279681681,0.07551298847128289,0.029526244176247638,0.03548761824001931,0.015297356490074005,0.0025126264250786194,0.04454458344041144,0.15830594166009332,0.12858713684181927,0.07787375690033391,0.08493415115689001,0.007216789536288479,0.05958538195433512,0.09099810347948839,0.0027965032677224185,0.0,0.08160111595374384,0.13413502856039444,0.05148131746759021,0.00866583217620208,0.06502861601568528,0.07327805974308203,0.03020773290617446,0.07944952239938763,0.13566671886638523,0.1044989909076788,0.06355160264598743,0.04533075769554402,0.15991041538147902
Seventh-day Adventist Church,0.04990822948196952,0.04532652307347382,0.09443435869259154,0.02568756902904166,0.025609543263212783,0.016606147649508664,0.06527917411521761,0.03929477208716268,0.08195196550522713,0.027401625962444984,0.07436842471945201,0.04853894640620207,0.030452511832810593,0.06513164240102852,0.0599868297715822,0.05294693702848144,0.025780269847705636,0.08349106648553724,0.07734011905687672,0.0057844273289014295,0.08197978573733543,0.07325286830630645,0.07863525348948501,0.020792351980083033,0.06976538680716592,0.07337316899541667,0.07957931134806398,0.03535404390515576,0.015631970946620808,0.022361441016975785,0.007169096126887264,0.03864942047514999,0.07752482544101641,0.03742355691770702,0.005648174718242712,0.05000763942474611,0.03417203054698448,0.05656825491028306,0.07669965946394174,0.012685683061275614,0.0689838637331015,0.034150509865401,0.036746964181718016,0.01103875016428434,0.0788061143390002,0.05166155666698061,0.03867274984765697,0.08353320994420298,0.08160111595374384,0.0,0.031901252139462516,0.018109227630244636,0.0958626737673273,0.020390411880096656,0.022810888113404693,0.058191538196539154,0.008953826013595154,0.22505556886263953,0.045320451317154335,0.05292595493013708,0.03488747823478721,0.07868886005833138
Shia,0.09359352059261537,0.08609764757642187,0.15922303891018358,0.06797111005896453,0.0853061353731466,0.0658091603045076,0.12612736700840052,0.07094380454425532,0.13556991501426582,0.07695930299605508,0.11853033421497164,0.0593402314447675,0.055348329470139575,0.11451882834850063,0.10924021540242392,0.09844444871645036,0.06714218445465549,0.1258033789738996,0.13571148818666418,0.03387914747568209,0.134399800083071,0.12207923864112556,0.04512269261567606,0.06937067871076961,0.12085546732501894,0.12265385337499274,0.05627018692204611,0.09290112626839671,0.06348524847633644,0.06944477229607753,0.043950372947997536,0.07096675122987782,0.12987572309514547,0.04208173289873456,0.04273491418262799,0.09565756706692521,0.07842999556487838,0.10831582121067701,0.12391034083519163,0.061190483890286244,0.1333483857990352,0.08587648045022593,0.04314759399070882,0.03939749272355188,0.11859249366044909,0.09310015139203384,0.07669239217185554,0.1347483301889887,0.13413502856039444,0.031901252139462516,0.0,0.05427914411305896,0.14945746932804213,0.05180079818419732,0.07368504167157103,0.1055657878353211,0.04158062287708623,0.23046610956693214,0.04381471664365328,0.0925278578569897,0.05388557060297248,0.14330924392081668
Sikhism,0.0505050088161276,0.03691347425875165,0.10133977307295065,0.02510234623095766,0.024928304636191424,0.029404731636036775,0.08347224456865861,0.015021735775294155,0.06155189318429302,0.024269171628945426,0.053944893145776815,0.044513971817504674,0.01746164728321105,0.04300706940470177,0.04273571469982884,0.02831870474150391,0.02078386022572007,0.0826307405356945,0.046116160794721715,0.011503634315490707,0.05173876764720706,0.06301362679981101,0.0770141141772175,0.03426088726609944,0.049541508760513026,0.06725062182026759,0.07473898352961034,0.04591537847160962,0.021258294770262826,0.022792639539953485,0.01869690122739542,0.032688404888786576,0.05603241247137348,0.035571977753538236,0.0192283658531473,0.030718324630944673,0.028209184569446908,0.03448265062268444,0.04805432307130795,0.007352096131971048,0.08861090703339514,0.05069102825397714,0.03399089417291128,0.0174354111566872,0.05020716569155625,0.047234722264719205,0.035398495192184645,0.05072980446613025,0.05148131746759021,0.018109227630244636,0.05427914411305896,0.0,0.06533174592791689,0.033445558998484066,0.029281609050863674,0.030963344820110983,0.016119745344589778,0.22489288989819614,0.050954916643178486,0.05209670364007419,0.024653856020320563,0.08923306535098231
Slovak Greek Catholic Church,0.05279653273923293,0.05009988760045267,0.17512228797562732,0.08994002744348915,0.06517565461997211,0.11012302695844679,0.15770248298778736,0.04480948500171206,0.010891763679158681,0.0666731946798485,0.053218364533157765,0.11432076689818117,0.05278798725098543,0.012474867222820483,0.018906089434066714,0.025849476482873845,0.0991994741894351,0.0637829162195643,0.020642875316538727,0.0815226022997148,0.005894890513755539,0.027586550710407286,0.12421116541846988,0.12241669167961904,0.01602499990639179,0.14537768737168658,0.11016472434854854,0.1056345089962262,0.09474465576996648,0.1045901985515185,0.07751354723404213,0.09660561076330096,0.014356403875293638,0.08248487358034244,0.08774090714489559,0.02941529359323456,0.040373537512759704,0.02244014329571539,0.008644524995001894,0.055114008281092704,0.15484083859387543,0.13354510778812134,0.09640119045400687,0.09861721173525026,0.01904919013950125,0.05300402554510821,0.12419657854526646,0.0064157000908366185,0.00866583217620208,0.0958626737673273,0.14945746932804213,0.06533174592791689,0.0,0.07307630621823559,0.08004871000205453,0.03981346491706671,0.09065985795425907,0.13608384796093134,0.1256633805224427,0.05860717312447958,0.05537083982613827,0.15441022575000907
Spiritism,0.022814420745819096,0.029619697160727262,0.12038430313788205,0.05165999600690693,0.026850076393023434,0.022972087790743077,0.08788197745470479,0.03741995710394842,0.054187882968795835,0.028478303053699573,0.06082825804361514,0.07972661177343182,0.026642448532451513,0.048191658897893806,0.045700862857675315,0.037280934484966076,0.038526462963519886,0.06368085105911826,0.0651570626875392,0.022329003646394004,0.06371278569592435,0.04545326101959297,0.08977862757617233,0.03962627975657294,0.05028406229844189,0.08928141061856908,0.08546484448455555,0.04640028739578023,0.03248482415819995,0.05015201413506203,0.00967012473402862,0.05764599925069113,0.05743626664266815,0.04532596612806535,0.014548951894005237,0.03339538347467679,0.014246755683873114,0.04236607380839446,0.0603045186310746,0.0200729823349442,0.08887002774402246,0.05667171315504705,0.05857151209817664,0.03421981677376105,0.06971168520886051,0.03270160663705039,0.0643900193068372,0.06482856465854858,0.06502861601568528,0.020390411880096656,0.05180079818419732,0.033445558998484066,0.07307630621823559,0.0,0.02542363235326189,0.049879062101713216,0.027183990246958046,0.22454668916226037,0.07250431905337432,0.030245603446798327,0.03044839476291589,0.10132258673993387
Sunni,0.019873743897848257,0.03362996784805328,0.06622031603425314,0.049791302692394464,0.017001206256658772,0.012407050540155708,0.043457170550188245,0.05861849758894334,0.05333243940438552,0.02004725756964119,0.07420104200392291,0.09813009459573764,0.04961640580638307,0.04984212875276108,0.04959429314927872,0.05494705717275867,0.042136261635765025,0.04186813357600308,0.06591442830265105,0.029963370617659826,0.07368556301954882,0.039415997070272886,0.13503785945373997,0.0318680953820934,0.043329572169246995,0.07853891637203658,0.13758908951957013,0.0116233564227738,0.008751728168193217,0.03719064661349634,0.016937828295480014,0.07314578121159421,0.04882334744921368,0.07963222075421283,0.011771458498816927,0.04266331836423318,0.02032564236212825,0.0369076316258842,0.07604040959200452,0.015616613476185476,0.05000040667118324,0.025179795549752956,0.08172027133541192,0.037446971791385265,0.08924484313957821,0.04457563776308577,0.06274143530783124,0.07729971609069898,0.07327805974308203,0.022810888113404693,0.07368504167157103,0.029281609050863674,0.08004871000205453,0.02542363235326189,0.0,0.06290734811034564,0.02323675428417007,0.22379303332448933,0.10057309709167872,0.04505993004203379,0.06143636103961556,0.05997306219952106
Taoism (Han Chinese),0.062329113379512906,0.028400546403217694,0.14826083543424276,0.03825991209045203,0.03589948109213434,0.06885027213394922,0.13024853045145743,0.011320803290021879,0.0556679689444515,0.030008622058758337,0.012468487372213193,0.05039290244595987,0.021118609546020822,0.04096254041562122,0.04684062216962775,0.007787934657448306,0.0321294148571232,0.10945807828621494,0.021456732411526316,0.036461994936789435,0.0302914971830629,0.07121283779577713,0.07863394945496248,0.06110855991476454,0.05153807268351032,0.08787921704893169,0.06380119245760714,0.08378323001504999,0.06045188112362036,0.06066925937942362,0.042574662104558424,0.043691408056822985,0.05705221824544344,0.03424199632816403,0.05298748391188441,0.012533275170378666,0.03308361978847812,0.0374793219122468,0.030439222396801944,0.031461730966547724,0.12722504957574407,0.09479598324867176,0.04127431719028854,0.044689681731249535,0.034722671148144604,0.03149652649554136,0.05878955627516944,0.030263355582392414,0.03020773290617446,0.058191538196539154,0.1055657878353211,0.030963344820110983,0.03981346491706671,0.049879062101713216,0.06290734811034564,0.0,0.046674550466826004,0.2263740704908174,0.06287126598392818,0.033506706560968,0.018241313608066426,0.12576196575554152
The African Church,0.05004892358072481,0.03017444916298312,0.09108921237248437,0.017260645473102222,0.02005011509283578,0.01932033303042344,0.05973265626210122,0.0379524454995725,0.08077638225039334,0.014305080210048464,0.05386594957282195,0.046123118433309955,0.02834683501643196,0.06550400508799349,0.06231930917844707,0.04639995939739308,0.018309219263063278,0.09118684337118257,0.07394241644737652,0.006395786845835863,0.08022194914443827,0.07694993232181718,0.08078826195792904,0.014971765006970944,0.06911827811940603,0.06420213627760202,0.08145945685460201,0.03180002523813785,0.01216006346505888,0.017834850519104894,0.006946035629418431,0.0467407005029572,0.07465094479592987,0.03673116781354608,0.00592224128588685,0.037971839601957574,0.032296290567579336,0.05534145155280186,0.0773247516664747,0.01439560919556969,0.06253505933044007,0.027948587119582556,0.03422697769753163,0.007560971718962792,0.08204991252927643,0.03437645983044462,0.038633419975916156,0.08158905391488463,0.07944952239938763,0.008953826013595154,0.04158062287708623,0.016119745344589778,0.09065985795425907,0.027183990246958046,0.02323675428417007,0.046674550466826004,0.0,0.22554797390884912,0.04911425862800068,0.040652970891585344,0.027644552151610043,0.06675912464930925
United Evangelical Church in Nigeria,0.13431074266224063,0.18034420035512896,0.22578917193173575,0.22675998968186725,0.22506291346899515,0.40294898049765104,0.18427515263638553,0.2256913351795088,0.09016320953436807,0.22532845234773083,0.1826203018379041,0.22927378298495335,0.18060267047519166,0.134645554561906,0.1792957673567429,0.1806801115508728,0.49314962775915744,0.08912799999999982,0.2251338955891822,0.22537657583271378,0.13572287197865027,0.1341316056338027,0.22763196708291702,0.4051367543041259,0.13435586423076493,0.4938148089229725,0.1898859266693154,0.18024386413995255,0.22471374098747193,0.22643713126141954,0.22490642801830932,0.49366474111654735,0.08991545262757837,0.22708037460468697,0.22470339869653658,0.18031444934839203,0.17930722647180974,0.22372018725628037,0.1358309282214643,0.2243728332890864,0.18525763526498035,0.22640016758634066,0.2277967325095605,0.22649667361903122,0.13629114388820637,0.18125628207899866,0.4935330201582275,0.13591272406904345,0.13566671886638523,0.22505556886263953,0.23046610956693214,0.22489288989819614,0.13608384796093134,0.22454668916226037,0.22379303332448933,0.2263740704908174,0.22554797390884912,0.0,0.2303606841957315,0.18142825192448256,0.181344722892413,0.19107549913000027
Vietnam Ancestral worshipping / Tradition,0.12671531594375243,0.08517892187186674,0.17984402862880228,0.03521413497392573,0.07077117567544572,0.08351591218608606,0.14496667961816223,0.04500486954308097,0.14149020550596866,0.06811325174584053,0.07515105827299834,0.006613947174525626,0.04492373553294322,0.11231131462638907,0.1156689107980292,0.06891050190314568,0.04601798542431557,0.17982322273064744,0.09806355284613706,0.030437590468575523,0.10602857930566438,0.14912882561829313,0.029081209126948823,0.05964160377564812,0.13013773564781056,0.1103878953001595,0.026609352482303963,0.11338716149247588,0.0805609539272192,0.05920319854137843,0.05385439931970651,0.04231362137893275,0.14005173767888213,0.015016631746978754,0.060157828584803855,0.08093578943834508,0.08906618455191512,0.11079162147352646,0.09834326221117493,0.058518498332437024,0.14056988143801402,0.10412985081565083,0.010371664815164168,0.031224789126192417,0.08345745897957207,0.08253333473994849,0.05823696402594216,0.1068107202420344,0.1044989909076788,0.045320451317154335,0.04381471664365328,0.050954916643178486,0.1256633805224427,0.07250431905337432,0.10057309709167872,0.06287126598392818,0.04911425862800068,0.2303606841957315,0.0,0.08675184681552374,0.03665497731837753,0.1472886269396212
Vodou,0.03465490123754103,0.009618172369325677,0.1246432626832938,0.0494336137231782,0.03206565752710379,0.05268960104352099,0.09515867585946078,0.04399395803813688,0.05153539305162245,0.01619580124248675,0.022677525283676593,0.08163853059027913,0.03356078042837047,0.05707677408389933,0.056869211105349905,0.029408686433655604,0.040778868225220394,0.0888371499696762,0.061720876607124435,0.03863683206865269,0.06126081900498009,0.05683860738121906,0.09717426018293715,0.04534806085796898,0.05539204785754228,0.09158956768930011,0.08278932226370724,0.05526746098140516,0.047835040649613435,0.05940788864878013,0.028444746915665006,0.07669317600106601,0.05871389891045867,0.054930897256404786,0.041629003507994394,0.020254639563679153,0.022509603214127483,0.051913260486442674,0.0632961173838429,0.04133366929490374,0.09185817043888415,0.06804309438917006,0.06964809583072844,0.04329976493432278,0.07921013246642823,0.008265350316060934,0.07445758795482865,0.06254908264369198,0.06355160264598743,0.05292595493013708,0.0925278578569897,0.05209670364007419,0.05860717312447958,0.030245603446798327,0.04505993004203379,0.033506706560968,0.040652970891585344,0.18142825192448256,0.08675184681552374,0.0,0.029750634039169523,0.09598707526704543
Yiguandao,0.05795532224358024,0.02532367742035254,0.15244368740392034,0.031119133148608088,0.04110599386552835,0.05819389124358731,0.12613789069219902,0.011968391121194496,0.0660723591977756,0.03206564937878261,0.023964095580373542,0.03374445153382684,0.006566844032575236,0.047601813353586084,0.0490445118841446,0.016018093778066535,0.025900024815991497,0.10642707151350135,0.04723117234388419,0.01807542237256923,0.045907640513423914,0.07476818150556303,0.04075635584629955,0.04956651791280131,0.059023812618679,0.0856672227252405,0.03331691871039577,0.08279027950723877,0.05330223816273769,0.04961176122400144,0.027141604838127557,0.03571498513445553,0.06540292204142224,0.011483110627580152,0.035683510610094844,0.01875985484517225,0.029222921930399128,0.04897059152626586,0.04082796009869571,0.029398402415617083,0.12402180581500345,0.08453359001000985,0.020323661782503517,0.02477997759859709,0.04055002969296514,0.02706365646988147,0.04973853278655007,0.04444367376318615,0.04533075769554402,0.03488747823478721,0.05388557060297248,0.024653856020320563,0.05537083982613827,0.03044839476291589,0.06143636103961556,0.018241313608066426,0.027644552151610043,0.181344722892413,0.03665497731837753,0.029750634039169523,0.0,0.12546629606533558
Zion Christian Church,0.09516324768927857,0.0903468516845954,0.014924826715452673,0.06178983453480052,0.06240122079768686,0.05666442341633165,0.00792017719692603,0.13059564761949458,0.13106264704015894,0.06042324504711167,0.12618110787538336,0.13257287960306752,0.12352144887797242,0.1397813268862018,0.13868027932235336,0.12855024193507503,0.08480274613142569,0.13803154304597173,0.14652423466366613,0.0822174738158245,0.15936982878062464,0.12567120361032796,0.19810408819664535,0.050807986899952515,0.13116424266997437,0.10877923024769588,0.197201181820257,0.028536931953744696,0.043094661517725126,0.03833834385157149,0.07308016076544116,0.13621824659753487,0.13062319075187967,0.14327214686278325,0.07009328803946192,0.11042397989959546,0.09876389579437005,0.12263042539691794,0.16239442106896987,0.07481283676507967,0.006618702446575447,0.02183761379245213,0.1353724476738228,0.07238138184320954,0.1784424350187161,0.09500505532038882,0.09500098598768715,0.16206910477800535,0.15991041538147902,0.07868886005833138,0.14330924392081668,0.08923306535098231,0.15441022575000907,0.10132258673993387,0.05997306219952106,0.12576196575554152,0.06675912464930925,0.19107549913000027,0.1472886269396212,0.09598707526704543,0.12546629606533558,0.0
