,Adventist movement (Seventh Day ,Adventist movement (Sunday observing) ,African traditional religions Ethnic ,Ahl-i Hadith ,Ahmadiyya ,American Israelism and Latter Day Saint movement ,Anglican ,Anglican Catholic Church ,Anthroposophy ,Armenian Apostolic Church ,Assemblies of the Lord Jesus Christ ,Assembly of God ,Australian Christian Church (Asemblies of God) ,Bahai Faith ,Baptist ,Baptist Union of Wales ,Bible Students and splinter groups ,Born Again Movement ,Brotherhood of the Cross and Star ,Buddhist ,Byzantine Rite ,Calvinism ,Cao Đài ,Catholic ,Celestial Church of Christ ,Chinese traditional religion ,Christian Church (Disciples of Christ) WVS Time Series 1981 2022,Christian and Missionary Alliance ,Church of England ,Church of God (Seventh-Day) ,Church of Ireland ,Church of Jesus Christ of Latter Day Saints ,Church of Norway ,Church of Scotland ,Church of Sweden ,Church of the Foursquare Gospel ,Churches of Christ in Australia ,Cihui Tang ,Confucianists ,Cypriot Orthodox Church ,Druze ,Dutch Reformed Church ,Eastern Orthodox ,Episcopal Church (United States) ,Episcopal Church in the Philippines ,Ethiopian Orthodox Tewahedo Church ,Ethnic religions excluding some in separate ,Evangelical ,Evangelical Baptist Union of Ukraine ,Evangelical Church of the Augsburg Confession in ,"Evangelical Lutheran Church in Russia, Ukraine, ",Evangelical Lutheran Church of Brazil ,Evangelicalism ,Free Church ,Free Presbyterian Church of Ulster ,Georgian Orthodox and Apostolic Church ,Gnostic Christianity ,Gnosticism ,Greek Byzantine Catholic Church ,Hindu ,Hoahaoism ,Humanism ,Hussites ,Ibadi ,Igbo ,Iglesia ni Cristo (Church of Christ) ,International Pentecostal Church of Christ ,Islam ,Israelita Nuevo Pacto Universal (Peru) ,Jainism ,Jehovah's Witnesses ,Judaism ,Korean shamanism or Sinism ,La Luz del Mundo ,Lutheran ,Lutheranism ,Mandaeism ,Maronite Church ,Members Church of God International ,Mennonite Brethren Churches ,Mennonites ,Methodist ,Mita (Puerto Rico) ,Mormons ,Neo-paganism ,Netherlands Reformed Churches ,Netherlands Reformed Congregations ,New Apostolic Church ,Non classiﬁed christian movements ,Orthodox  ,Orthodox Church of Greece ,Orthodox Church of Ukraine ,Other ,Other Christian ,Other syncretists ,Parish Church of England ,Pentecostal and Charismatic ,Plymouth Brethren ,Presbyterian Church of Wales ,Presbyterianism ,Protestant ,Protestant Churches without free churches ,Protestant Free Church of Germany ,Quaker ,Rastafari movement ,Reformed Church in Romania ,Reformed Churches in the Netherlands ,Roman Catholic; Latin Church; ,Russian Orthodox Church ,Rātana Church ,Santería ,Second Advent; Parousia ,Serbian Orthodox Church ,Seventh-day Adventist Church ,Shenism (Chinese Religion) ,Shia ,"Shinto, Animism ",Sikhism ,Slovak Greek Catholic Church ,Spiritism ,Spiritual Baptists ,Spiritualist Church ,Sunni ,Taoism (Han Chinese) ,The African Church ,The Church of Jesus Christ of Latter-day Saints ,The Salvation Army ,The Satanic Temple ,Ukrainian Greek Catholic Church ,Umbanda ,Unitarian Church of Transylvania ,Unitarian and Universalism ,United Church of Christ in the Philippines ,United Evangelical Church in Nigeria ,Uniting Church in Australia ,Vietnam Ancestral worshipping / Tradition ,Vodou ,Wicca-Pagan Witchcraft ,World Missionary Movement ,Xuanyuan jiao ,Yiguandao ,Zion Christian Church ,Zoroastrianism 
Sikhism ,10.054979455063544,6.101259986882411,11.016914925138414,10.257249181849799,15.03569957784108,4.232484308964936,4.267692069574899,13.799563037996172,59.21690785925702,8.386153004264607,6.764911171163269,2.648247351916621,14.958447322528095,3.730087997806665,2.1907417820284256,23.670453115040225,2.852644281181247,5.479455095796516,6.038907827688793,1.6406053893271717,5.543240680120927,12.24204172423142,2.8881913745081644,26.629416045189057,21.931478080562627,9.300774089778608,38.595055326281546,7.488174489271328,16.20153299810264,8.93540152283815,6.984917971811638,42.3800609469156,7.569598999815673,23.768814147293384,17.130539849920392,10.307857878126903,8.978761843788647,8.172009038673446,5.9474967136528605,6.990065983719217,4.743827056962885,7.905328476063297,2.184610294978807,9.802003108967071,40.75513595738275,7.221492061763685,8.252956338379338,1.8726639990015568,8.00948910040078,7.472415692893151,8.71418050219144,5.579124372779424,9.750808410501847,4.824616784651878,8.491469466793351,9.142481690119297,13.166768988143984,12.993742146576023,6.91272127431596,1.393801421859364,8.289800033857276,35.2668320225786,11.88257462307762,6.211965505491072,51.650869799986424,3.786781661390569,6.133044729958372,1.5903595972886082,4.9069894087181885,2.9540924651369402,2.026077058430648,3.532485977286819,9.705810954070682,19.241395352208684,5.153806011568025,74.59998058768286,48.22249696248812,7.107946330690981,158.025096833301,8.038699038401658,6.1724398670814,3.6381234567036613,17.26707121670184,2.593998915209443,4.036734265657331,7.6935591081176185,5.526514709999149,10.948937091573017,37.70539169432683,5.349003323423788,8.384913159632534,6.7944472562846085,1.6613685702359053,3.2661470757919124,8.818777145273357,22.73754723437759,4.757743348630977,9.571949404929997,33.35913297272226,4.193429812267278,1.5212084771211225,10.903301200581094,6.175264204555862,10.368920358482276,15.828690320749653,7.349882198212398,15.835863169591699,1.3943186912421968,6.534576725341993,5.654972678279739,10.183168158772983,10.964290592430697,9.927111283026008,1.5946365047712916,6.380980012390281,12.692562226614328,36.97975507078096,0.0,10.434864841813301,5.23385001847883,10.112256768936117,10.162500869341807,11.019155539477852,4.698704476801665,4.329624514201777,12.398665627355346,4.987291373672293,43.17336073316313,11.968342480084088,10.529871626807143,7.864653334770968,11.264387775723266,95.2029564085744,26.74081047455529,13.655871964124286,8.238830433232975,11.472097106844956,13.263676308316654,7.879961191638104,24.590413019741018,5.0622515517411495,7.060409173523835,4.874919991391622
Slovak Greek Catholic Church ,7.457643169909653,4.097961913902431,5.604946685815589,43.077413471051266,27.651940314312764,13.090964471939872,18.390288506417807,7.718586826186374,20.36459031494424,20.247789147255624,21.623534725690043,9.87290124887995,7.708185537642381,13.313469304795207,6.288064431688087,11.109644687092942,8.578898549126613,13.548332322035959,16.858041023538103,8.36589048676315,2.5839697488165445,1.3381256111457274,10.77743563946847,20.4325410272901,17.338581818035124,10.963598487178137,45.30761401577923,25.248222949040244,9.06236427745539,5.899929434394199,2.7554879638476284,17.694259615796756,16.044487961587983,12.105899728140333,132.5222405584903,9.87107556508124,7.069020414751718,4.924248665598298,6.785301127463446,6.742666419408327,7.757560451514222,8.600699760698365,28.43920578125148,5.1204863989926075,15.929292372767485,14.776460627618176,3.4746831964259277,13.293395950224935,3.990754114441798,1.1156141635640344,2.079115479402748,3.7636496580471057,55.013459375783135,11.103900995004494,9.707053859949722,12.797792576698257,9.160202955627476,4.5585570779958315,1.998078532547021,19.42477883408894,14.861048572564691,19.434720954567357,19.240567955433715,8.14831522145925,6.7328447542063925,8.279169727715823,6.317704576732295,18.374438282735564,16.737598099426695,15.527778508482356,10.815068145224073,21.401164573650277,1.5923764715289428,17.62101039550861,7.6609604526257575,26.189971062646773,14.134835106428659,10.412297513508443,34.26949439195131,9.092787797337397,22.31109975488789,9.801825753299497,28.274093578442116,7.321673507256497,5.8388487011362065,6.852743785416184,3.731314927069997,7.099301410543875,30.4076222024287,5.35636443821355,9.947785322918689,2.0265653572720885,19.885458465183117,6.770332103563995,25.426480129875195,16.357832778516688,27.03402886688065,13.882435069473681,11.14326224309,14.758334706367384,15.41087644870764,10.155122500065318,3.2129612203985154,4.1549175950851405,5.784906137349957,9.999632920438572,30.3256097645457,17.33177070891532,2.1447288610023034,8.962844775608502,10.243531753179067,5.388930554142824,0.7489900091786715,8.975783280942315,15.345198133436318,84.7097466785095,13.535821539551945,10.434864841813301,0.0,5.737822523513056,7.151172192649462,8.245191298621888,16.020952903198257,8.017932865304807,21.581355602190197,0.9983688990417753,10.6372060997458,22.274714168704556,9.01913680609535,3.0197439101615373,14.073773450929584,17.918825101099,21.601087129415358,16.093095094932366,5.283922184795862,86.63644132496354,7.673217696910727,5.19927295901665,7.313422904683968,14.666182625204355,7.4363091833287776,26.766082222484464,15.330033732539928
Spiritism ,6.627540703898665,2.3233481381518324,4.91439591432838,20.702406487412166,25.93231133422296,9.84064333687533,7.246550031566695,7.860754956233284,33.904329980281304,12.904934219793981,16.920356161322132,6.081854540507833,8.691449930745254,5.741462379330061,3.130123443248372,10.003545577751781,5.213043263672164,9.480756024001055,10.362432284981022,3.348262614353892,5.594125373556852,8.189467446349203,5.300860237139063,31.395361251547666,18.322322014447966,4.94551500962269,14.527165948924122,17.639575104325935,8.1304900290341,8.026065492432588,3.1174027800032182,23.045535979767507,10.66579817827973,20.719674534422843,36.216216225173824,10.856231267437677,1.757522563417208,7.815351951032394,3.9858234890026587,6.860100389839444,6.565221260650622,3.609774136526849,6.651717421457061,7.170332290829926,16.204026739605627,11.084402952795656,7.120612199144244,2.229667798771008,7.088982162038499,5.154324282675791,5.381155710365879,3.687029911068282,15.346466862979161,4.121851736109994,11.39354732022615,6.781005255696003,9.498376276406509,7.044964766277535,3.609248517020371,8.543266707399226,8.229031164113888,26.548894268398914,19.5638623457312,6.300099192057775,38.06841714850274,4.168894146727746,5.186170721366766,10.770921190630135,11.665079951656091,8.4880563840652,3.0035769019387946,9.685222116513923,7.350406100485042,15.944705564458285,4.990873847710541,56.370753087708835,52.23630854922477,8.678828640902363,99.90150548936059,8.127754225527786,16.613118518105964,4.78452542638027,18.078498988214395,2.510587441609861,3.0827297952935475,2.5879673529915475,4.0306694758766195,3.249700065475866,22.14253960661603,3.411331910856242,7.588080971174334,7.318812534345028,4.136067057567721,3.7426977962794554,12.185276680050194,15.547710659029413,8.87194306538137,11.754336047263132,11.735122558353018,6.1281081298120395,3.813893398204414,8.316525526230802,3.34370442631944,8.20542133001054,7.271279115588338,4.518821378789951,13.621541116922945,12.243582337984678,5.901748099769783,4.962436646535894,8.880520434629162,9.974771551502453,9.921348671083647,3.3049428043359312,13.186709647213645,36.40206590784357,18.829685418919357,5.23385001847883,5.737822523513056,0.0,6.323966469390781,3.876275980337355,19.396828374848237,2.890175421557014,4.770562508082585,5.191603693565335,2.6150141137069984,32.40825938619029,4.814611903734475,4.85402830878512,6.923519843083269,18.636864285098785,60.71240275371083,17.217559382757106,3.464192580845113,26.04371970045506,6.704272039271835,7.249239186927612,8.634702353864135,19.765096674729534,2.038423465170791,12.762904147241873,8.92023200185663
Spiritual Baptists ,1.7996393226656384,6.7127883688565975,13.279846464958174,331.9918957319495,27.70621196572049,15.572222881820235,15.01739712906409,1.0092592592592593,5.157407407407407,18.939552971846624,15.237008029704164,7.4347560875855425,1.6018518518518519,7.581603259295112,7.495810162685917,1.712962962962963,5.083940402626539,20.446340976559267,35.60536825586619,9.308706161872124,9.708038463647458,6.374986769690811,10.717103174975271,10.7663834755503,2.75,33.17197577809642,9.745399008585114,8.032155505028257,3.2280054753181253,1.0833333333333333,3.3219305177630414,4.425925925925926,60.32785257832475,4.046296296296297,608.6204427674406,3.003777811568907,2.2285835991930756,2.724026735351153,10.661987719842962,7.820267008228218,18.426495321132947,9.073464781756345,16.670682706329867,1.6259477529638817,9.650749489712954,21.48823621419929,8.802147965688672,8.310951829277112,6.257975043940167,8.161348640606068,11.233551806605764,6.662544852955313,177.32559892224816,13.445109072572523,1.6574074074074074,11.193352074877271,1.6944444444444444,2.439124374291513,4.461433715702419,13.097054274744298,19.64786710999616,4.546296296296297,18.992777208741405,4.120437572447108,3.6203703703703702,8.640475010387304,0.5462962962962963,17.320566807607086,30.911571161024817,28.875494318850247,8.4224785897099,14.555687785326812,7.28500703519291,3.9537037037037037,7.129880327361035,7.037037037037037,4.888888888888889,26.32566686335922,8.175925925925926,1.3148148148148149,15.143682166549873,11.736883179978257,10.978987611009345,7.092347230827172,6.120125066443012,7.163909426440838,3.711471544081002,7.095164874275884,4.527777777777778,11.481088014451947,8.804918940110426,11.381836918837841,10.778394363059185,6.607140302438775,207.73929325826506,3.3333333333333335,23.149132703116624,2.6944444444444446,2.5555555555555554,15.151379075041639,9.407207832162264,11.8051694743637,2.6844010719401497,2.0787800378738406,14.498925942022787,23.949617327354243,6.128776241679467,10.192302195527875,10.37961981325321,10.271835441788188,13.534027409118066,2.298382173382173,8.609909472906901,9.074649744894398,54.966894697510824,73.44128114145167,3.074074074074074,10.112256768936117,7.151172192649462,6.323966469390781,0.0,7.287463561923186,21.623980780370292,10.520007768751386,69.43541774108806,5.405072940684984,6.004304538329092,5.805555555555555,18.237666612915998,3.9935711346136857,3.7952119241712343,4.544214503666236,5.592592592592593,3.2314814814814814,6.8967117343293,371.2014127128521,27.315142213667354,6.630581489028845,3.674541274644599,4.416666666666667,9.83694347672376,179.52027967618648,17.02889201590983
Spiritualist Church ,11.745596581551737,7.857967668284302,11.212814915978047,76.29819152382328,18.373431631796045,8.755894256667919,8.258872637964547,5.2314292494559105,20.117240328721117,28.26331567152712,12.97853141207269,7.539564784227787,11.566196411255717,6.774014572086486,7.222141517026195,5.1783144613613805,6.757841129420101,10.5441234644128,19.639486117194647,6.889724236238374,12.38240486423143,7.7913812037789985,6.438670320279379,45.75961873194228,25.439326933733916,11.109035100136522,15.936169500219478,11.857868297498392,2.4881744675296753,10.224691419154887,4.768627802111305,9.701409907201931,13.53157449778849,10.850875145490269,143.45609848662787,14.018139914632608,3.9974718677182346,8.75275801417958,8.421184390588309,23.140539023034837,15.037245461904421,5.2046270781294774,10.340333354050749,8.670231156267414,13.83700138176695,47.132564098286494,15.802831618023733,6.681753099484213,9.538470173557211,8.943948317405884,7.118596281216929,11.738964078444466,52.52000103810281,5.853635758751943,14.461144748939182,8.564015013375187,10.668467952199844,8.666656185515448,7.4080029061441,15.033923450002648,13.231599820708551,8.478792146893916,10.819948116179342,8.820941941835542,16.79716811916898,11.657741375429012,6.402332399232045,22.670283499570306,13.574219101576615,14.59369870176438,9.549630564069545,9.017935035433638,8.806458876263456,17.070792097671,2.2035706597235083,20.905116886322123,19.73773534990948,30.369180989170317,65.17842596410553,14.467727439567849,12.678861147459985,4.54836519466328,13.723899427580417,5.754509262219621,4.246469615944847,4.86500671080698,6.324070651866276,4.118822701412837,16.88245820359146,12.1732565797041,10.421860769605429,23.690259021856075,7.4659720205867774,6.7101553104357965,36.82215291325113,14.351130119670907,22.41228237839576,11.816932215320012,13.75258178199031,6.386382977357114,6.836248861572044,16.802267601057135,5.5549995054891665,9.937585564550286,10.713625513293788,12.864863375083353,13.869737890662138,7.669402477074605,15.961792758514177,3.1831659311793636,7.565176479969807,10.943018245147552,32.61658008562443,9.249384302896964,15.137039268001372,70.19591871810466,8.401622026698568,10.162500869341807,8.245191298621888,3.876275980337355,7.287463561923186,0.0,47.424134076934756,6.329471888611188,13.049539638424166,5.916465474948672,4.3368054613700515,12.946737363830616,11.054478398185589,4.329853095915242,10.63347407728701,3.5450311840583706,35.51960568260494,30.51705344927588,3.7139802458147595,105.30211481016762,13.623571613346083,2.953341070006474,11.082698657846727,12.605583701015965,5.958880091462029,37.009529187530454,9.081689878806278
Sunni ,9.673364114127741,4.623686173944362,17.83591459113595,9.430102064940504,14.150332410218711,21.26461408730799,10.10400452419037,36.08178314552742,84.80274971255888,2.0887709009296236,44.86385548342643,16.31499273361419,14.855140280723516,21.36251070516925,7.035589344254101,50.075722811015964,42.96655688446577,54.7302431789849,38.7707400801974,2.630982696023526,5.90037376101635,14.76339211579108,94.34222824896541,2.8634138401752867,13.265020435209282,12.454320620085037,1267.706611669841,80.63979920857416,37.777803342546115,6.9082934329113135,11.802102352289443,93.14802669864197,60.357510744280475,40.15313799117079,16.603021121916058,7.0115353206700055,8.043896242095359,9.497167697129823,9.269839631053651,7.477883636432831,3.252120295333606,19.623981672994848,3.720160829964224,9.365958020038029,23.014629637722948,2.7476651621540134,11.530187297543147,3.131451802324612,6.032952158968186,12.811790471436918,10.155728265729696,6.319609675068297,21.86338407231276,26.475998174870725,6.608184851976985,43.228996075835994,15.005369443021008,14.28140644733078,12.06795512525633,1.881322294613641,112.12830050000885,65.57827970695482,215.69509115823118,4.18202933722035,61.11621589561121,9.39948543981171,8.65917358872928,0.7296799764187976,41.49627381339081,34.26944452229049,5.384380696804316,6.569117816832368,10.62636612283834,21.978956910669446,24.987545375665437,122.333089274767,58.94878444376844,3.7035120457484134,131.70127138723868,5.6594448882352815,68.28774229851999,12.267042551298504,311.63034789869914,11.08970515425901,13.135575949950164,17.56185184717345,9.585298401555105,14.306024642298235,20.595371901514095,2.8096704558281056,8.129481087576531,7.218806969278817,3.307347696403993,2.1564997122833365,24.030065717047474,23.81819125346629,5.985775627187558,18.228716143555246,52.570336151523904,12.965996947388222,2.8783273836200776,24.84553675698261,10.558448852849015,8.6867806298961,17.288651180835966,3.2483945720313767,7.409006932322968,4.420568949766999,8.950635550781342,15.126938006153807,15.218565137594474,9.497272379901679,12.798852446808574,10.820591064266681,40.72707100138872,5.759889651255484,74.31999507392197,11.019155539477852,16.020952903198257,19.396828374848237,21.623980780370292,47.424134076934756,0.0,6.813329645607779,7.31256805419192,19.231294081043977,50.14325695923136,84.60488655687013,4.895226507456076,21.30802691062545,2.788402185384778,102.3847242748244,109.82427249961628,16.410782959763303,20.732866475022686,12.167496438623292,17.7832403727754,33.92514856590573,5.988280398428935,38.614048568466515,24.748937590441706,19.488056659814426,22.601141693609982
Taoism (Han Chinese) ,11.845458833490211,3.137035915361761,6.0735180747825845,20.563206626004924,38.87051532777531,14.687177996836429,5.780290625093427,11.61102511912492,58.61719280556423,4.864750889883653,25.537391544868747,9.635524519147054,12.521767920913149,9.558432793057225,4.188257307158697,17.843271685255786,10.763302579362893,18.143186642875143,17.874767874971873,1.1880279697614358,5.473007509389183,8.78027768503894,7.179625213044504,4.788951803518712,20.898122961125242,1.8474781500156123,27.112694782435824,29.29698672750451,11.46489193024531,9.58865548344195,4.154071776301825,30.312685555176902,19.70129421541948,16.41495755126982,14.093307248789436,12.61989510304709,3.4182134578271848,5.328937297582382,3.6321247824283436,4.191432809406941,5.711806926805498,3.371966227002122,5.936311033789658,8.071167136449528,25.76752385195213,6.800404402851483,2.5810740042647407,2.7469188248254746,7.395900752134655,4.301459802397049,6.018476978972984,4.753267473119302,9.261908314796772,8.07746566613441,13.11261721594961,11.550073356754995,12.260217126588596,10.530887071129541,4.062301317526313,5.0354436986489555,12.665279634333345,27.326171975388522,36.66688423658722,8.233458455534862,50.85497870390018,6.3297219093333394,8.698530273393096,6.6000783979627,19.042384789403247,11.830137344450884,3.450598520432643,7.8133348233730056,6.382650219186029,20.81147241122901,5.79048094465932,74.13027728373655,54.903683536115096,6.194292189500857,182.9408315057979,12.55174674295043,25.914711340786035,5.483116855909761,57.81824877606601,3.99661084287384,2.7156623901420485,3.1646447604502876,4.255856758127942,3.094345608402363,20.29408688815727,2.1506798727843606,4.312207658008991,3.551746594826471,3.6845420266339897,2.7277070464475774,16.49488637361007,19.445193086664652,7.90352835382962,10.499040220052802,19.59309848503269,5.675203782332717,3.555119893941312,6.455515415161021,4.474033530702212,9.048267333397293,11.524777001454103,4.685256221446808,18.874821228628562,8.757122203388585,3.672913777433009,6.160952087555891,13.672012808561893,9.575064134823013,4.16358412890127,4.5913423929263235,17.029457251757798,17.57526418585895,27.40694307774231,4.698704476801665,8.017932865304807,2.890175421557014,10.520007768751386,6.329471888611188,6.813329645607779,0.0,3.85737516485263,8.143776807002531,4.744517095799676,35.12980706606239,6.260303840134863,6.422616804955124,10.261067593736549,18.169168065147197,95.57106369390867,25.756636573173935,4.451482147975496,10.452923256365748,8.844098095525181,8.46169056062299,10.771118444107014,16.418125910901935,1.5124544134715345,14.532557455879502,12.749130243550393
The African Church ,65.24346776130771,9.301004308575394,5.573212116598571,12.858919872614614,23.08489832803051,6.302202070413698,4.728602429891366,50.990935042210104,414.33047014768505,5.5639953380993585,8.917433345166334,15.60333753436378,115.025733546839,6.2821897531730215,3.495598366576336,39.99142138494508,17.246938552036777,9.826087139674383,10.487777486223077,2.492684592813359,9.79301777521714,37.70132853466855,8.904949094913304,8.946428002344142,169.68123093350198,6.463031527838707,9.649751654214292,8.051768190156293,48.55392117550309,62.12454287051129,16.852213005135315,62.00753978733415,12.798240958517917,137.64093804895995,10.078579001711198,51.58505219118566,19.637291025616516,79.1638605705267,4.810165563027152,8.066328458682404,9.372171559757074,8.093692626041648,3.420171064474754,43.28475221975319,8.451760185392821,8.405108210520075,9.303928457955069,1.1313070408563946,45.253877074469564,15.125571632209757,27.142559527711818,10.895843929302076,5.356338604470546,4.366296622176678,162.52769898796285,9.472489795173614,70.20535554115796,92.66045206241027,12.009238843729483,3.431605038100421,7.477666756260459,57.032301009758115,33.73360267494706,11.686981381538992,432.2354457428035,3.361954157996734,67.43038777389802,4.269389869314955,8.80705033778562,5.956571616614707,1.3898244602891106,6.397171080215889,35.30364303927834,84.37190776956339,12.283142091661208,449.458505934535,431.2403534124889,8.994913177631808,1152.17363906848,69.19979503493356,10.154907336677221,5.93263264212943,47.78253973203035,3.4586902767341354,7.943643056324977,7.223597856277893,11.161360865453855,12.137603132119994,31.401124313064493,4.771150179139988,8.431703731962115,7.706100753298204,1.78929251232753,3.5307942750154497,8.95926532642546,122.96920932900717,3.9666933871204964,37.87958528544875,42.06168102956898,5.638870125970226,2.068112877275381,13.594795607545613,13.512849500429535,68.95743243381487,8.137073141741443,4.740197924290011,8.443762810528543,5.831569752711425,9.204057053752617,6.299366307406948,24.127512809316205,95.91039632998309,8.36562633650714,2.932686140472668,11.353910134152818,10.018507451719701,63.27246349149232,4.329624514201777,21.581355602190197,4.770562508082585,69.43541774108806,13.049539638424166,7.31256805419192,3.85737516485263,0.0,37.694395059117404,3.2502305777194183,69.04809604896944,4.9787476586055215,27.25082047849725,6.5666467391006265,32.00915365667796,755.8341801433651,171.24976881955942,16.942973372142962,6.0076591774871,7.378212967496894,34.590220285953414,52.400544282651495,66.36438302744365,3.0885628013021216,8.015043467495413,6.962240695878892
The Church of Jesus Christ of Latter-day Saints ,6.869020003419534,3.788688371319501,6.712298968622452,69.26204676907895,24.26569269732128,11.543317299153696,19.15574490088406,5.465267174655723,15.846615515112878,24.442446146508196,16.940947689651903,8.10911936129414,6.531493612122041,11.082994538047329,5.456932416498968,7.06287484797036,7.327102530456749,13.530276787707177,20.19153298222315,8.108823687699477,3.4166046347258012,2.0048109449069575,9.088210570347501,20.046379314533837,17.447240574969793,14.545183086180124,29.36351949708473,18.127154263347617,6.4401351993015155,5.292087686716597,2.0174215167938,14.024115421436354,17.921927287687485,11.463657901927817,250.82101020125742,9.108499623362768,4.9507146807874065,4.938929066512944,8.062762019734695,8.087625495353732,10.278876182841328,8.932667533017414,28.545710274409156,6.212183156560587,12.406938182510949,17.614413448777885,3.030935776003503,12.706326845830544,4.632261512413438,1.7015315614000366,2.352181517773208,3.7862048540342386,95.02135553632276,11.392972540051336,8.865656143592902,11.941958749130132,6.7077670798477715,3.5311161556004094,1.1176401689781372,20.259944507229992,16.40598405034409,13.846766134714217,15.88715420175855,7.586051353911516,7.121311931040987,8.224497355521818,5.413951768080587,20.25933850680889,17.012207326705948,19.387473614538365,11.127639963008692,20.1866379017228,2.2549109825939473,14.145818703074374,6.0036602407477835,22.624248320287432,14.72230960781254,17.21010326890006,33.30511968477714,8.412396981690526,17.630133107742463,10.025233504095882,20.168402124104176,6.964029880121337,5.076241373453022,7.253739165761643,3.653820724139818,5.399405701220296,23.15691294044221,6.566133258493226,10.962233194296914,2.911175971916481,19.299010233666085,6.148330253165003,39.120763779488456,11.970734785569134,34.120080652081306,10.493865633949163,8.411533228408972,17.20864254573512,14.602091410707233,9.84624595374815,2.911801727570645,3.8763999770381283,7.187108498496321,13.338747052080528,21.6140324412901,16.16133899105808,3.2791677008993534,7.333389470251979,7.835093943105692,5.62188216905073,1.362901290782398,9.371121277704512,16.43302937466415,96.75739047872787,9.705677860200945,12.398665627355346,0.9983688990417753,5.191603693565335,5.405072940684984,5.916465474948672,19.231294081043977,8.143776807002531,37.694395059117404,0.0,8.202629510854846,18.63908688736423,10.061021049476475,2.1312079660305367,11.75817712826424,10.947984836045155,22.668819236383655,16.15687660696326,4.384127914517095,158.143270240468,11.317827432786935,2.917915185007229,6.785542680110228,13.589499371495275,7.930873278911711,40.53652043498466,13.953581515063028
The Salvation Army ,5.897746269950511,5.347653003090437,13.279866799558828,55.881039312194346,13.5444930126952,5.607609702071005,11.059700696105752,6.892488919698296,25.24161575239415,27.05320155911418,8.144021478516944,3.917393098492601,7.368522524139297,2.008472977150463,3.0473346894052944,9.579767784007654,3.0928949220543824,6.820784231913381,11.516491522727518,2.1123872454253063,11.978156313945636,7.413754293816429,2.2514548853164147,139.92742405834483,17.95544657543356,12.631158936311882,8.068335305521398,8.150488168308506,8.138973421465662,8.547760825095473,5.248853720764815,23.10872763293618,10.025931848082339,17.946978173637564,73.70069486896823,9.62581436835195,2.4327656273398666,6.7792051048110675,5.332087144398837,35.816957616566775,13.157609507115012,11.695938326582082,2.3551035618336624,8.900462605761538,11.162069503026007,46.256448521552734,30.228957438148885,0.8747473972327221,7.474634842209087,12.619559530535925,7.4891655300657405,11.999288602199751,27.60718019878706,1.9096669594384652,8.835693985050888,4.810058767649714,8.963273797778225,6.7334058376305315,10.348173128158223,3.274456000852315,6.974167538289798,18.964579214851305,7.906412104979099,5.322705616194671,20.063423867913972,5.550034881896797,4.410424886478371,4.169104028304711,7.5179204052146575,6.177752921022294,1.596919825041184,5.5530660243123355,9.367042347196735,15.651256621168924,3.1598945503177354,36.47867150858212,24.095314577044533,32.10046896597175,61.638094957441744,7.433738113123461,7.432139579845463,3.553784049754066,7.683633973277389,1.5484892326892175,2.683236971053387,7.900120395475965,6.064897223237283,3.5532593156878476,13.806491622668924,8.676732669059161,18.528064735992427,37.33398019484866,1.1102325175069656,3.6932901124078104,29.754648306029882,13.729528000730063,5.443663253130256,7.9371510910174825,14.95698258711159,7.833343786202649,1.2539237842193924,36.34808225309315,5.810900629477466,7.945263866106961,10.861509673738862,7.632401895841677,5.695640212042407,5.601244141480873,24.5681384701016,2.8408688802057496,7.265474119756219,9.099034701008685,61.44390495375581,2.2518203682997604,12.197228883606137,36.51535230755752,17.693056477488167,4.987291373672293,10.6372060997458,2.6150141137069984,6.004304538329092,4.3368054613700515,50.14325695923136,4.744517095799676,3.2502305777194183,8.202629510854846,0.0,26.78458296186414,7.878057858683809,6.559202310037064,4.422011631313572,5.898249493923358,37.37856277294172,18.678340774174515,6.162639186366127,45.04730589694094,14.796980267747085,6.622676670335797,7.319052468584995,15.061917044816845,2.8782662455814605,29.139559250759927,4.446129053340532
